total_ride_count,total_distance,total_duration,total_earnings,perday_ridecount_var,perday_ridecount_mean,accept_response_time_mean,accept_response_time_var,arrival_time_mean,arrival_time_var,wait_time_mean,wait_time_var,speed_mean,speed_var,long_ride,med_ride,short_ride,evening_ride,morning_ride,night_ride,cluster
58,558826,55594,930.8048669416669,3.6336996336996332,0.6373626373626373,10.258620689655173,104.12492437991526,451.55172413793105,85198.46218995765,-21.96551724137931,85198.46218995765,30.378832592529985,85198.46218995765,7.0,11.0,40.0,3.0,44.0,11.0,0
114,581761,75770,1307.5778129208338,13.057631257631245,1.2527472527472527,9.298245614035087,111.5385809656886,184.76315789473685,14108.624825337683,10.526315789473685,14108.624825337683,23.806033753406677,14108.624825337683,5.0,8.0,101.0,60.0,11.0,43.0,0
58,658527,49108,915.6355200166665,2.9670329670329725,0.6373626373626373,17.93103448275862,1062.9776164549303,519.8275862068965,60568.95220810647,2.3620689655172415,60568.95220810647,43.04811897315349,60568.95220810647,12.0,13.0,33.0,42.0,7.0,9.0,0
71,634363,63856,1047.8807609083335,3.951159951159953,0.7802197802197802,9.633802816901408,103.83541247484911,362.7464788732394,57194.87766599596,-9.211267605633802,57194.87766599596,32.119955840459966,57194.87766599596,6.0,19.0,46.0,45.0,26.0,0.0,0
27,188588,23751,348.7240861291668,0.9443223443223427,0.2967032967032967,13.037037037037036,142.72934472934475,359.0740740740741,30976.60968660969,2.037037037037037,30976.60968660969,22.34221065727654,30976.60968660969,1.0,3.0,23.0,16.0,6.0,5.0,0
49,324700,45224,643.1571388458333,3.6735042735042933,0.5384615384615384,10.46938775510204,118.46258503401361,237.44897959183675,12961.335884353743,2.7346938775510203,12961.335884353743,24.292562379349818,12961.335884353743,3.0,11.0,35.0,10.0,39.0,0.0,0
26,279450,20426,393.55560563750004,0.3841269841269839,0.2857142857142857,14.307692307692308,102.86153846153846,459.0769230769231,76447.99384615385,4.8076923076923075,76447.99384615385,42.94075479736047,76447.99384615385,3.0,9.0,14.0,13.0,5.0,8.0,0
45,251459,34871,559.0727454333331,3.030525030525035,0.4945054945054945,7.7555555555555555,94.32525252525255,230.95555555555555,17468.316161616167,3.022222222222222,17468.316161616167,23.71612146811995,17468.316161616167,1.0,8.0,36.0,39.0,0.0,6.0,0
32,231622,32348,411.91153775833334,1.8083028083028057,0.3516483516483517,8.4375,50.89919354838709,259.6875,20707.834677419352,2.375,20707.834677419352,23.243170500887814,20707.834677419352,3.0,4.0,25.0,8.0,22.0,2.0,0
41,324323,33033,513.9286821916667,5.139194139194165,0.45054945054945056,7.487804878048781,97.45609756097559,177.8780487804878,14456.409756097559,2.048780487804878,14456.409756097559,26.2436555155335,14456.409756097559,3.0,3.0,35.0,21.0,16.0,4.0,0
47,237308,40989,605.6723969624999,2.0525030525030585,0.5164835164835165,15.872340425531915,2101.461609620721,266.0425531914894,98184.30249768733,-14.0,98184.30249768733,19.287727125144343,98184.30249768733,2.0,3.0,42.0,33.0,11.0,3.0,0
29,434543,37687,663.1152159041667,0.9084249084249101,0.31868131868131866,15.379310344827585,753.5295566502463,400.82758620689657,40964.21921182267,2.689655172413793,40964.21921182267,33.2210263055399,40964.21921182267,12.0,1.0,16.0,10.0,18.0,1.0,0
29,217640,26881,423.56873314999996,1.4639804639804659,0.31868131868131866,7.310344827586207,35.65024630541872,216.89655172413794,15114.738916256156,2.8620689655172415,15114.738916256156,25.29837313818981,15114.738916256156,2.0,5.0,22.0,27.0,2.0,0.0,0
31,214732,24820,390.8687671083334,1.8493284493284494,0.34065934065934067,16.451612903225808,1562.055913978495,240.83870967741936,14080.0064516129,2.064516129032258,14080.0064516129,27.434685052401143,14080.0064516129,1.0,4.0,26.0,29.0,1.0,1.0,0
50,382091,42105,668.2452914791667,4.161416361416371,0.5494505494505495,13.16,2211.728979591837,146.16,10654.62693877551,5.34,10654.62693877551,27.471685654365437,10654.62693877551,6.0,5.0,39.0,23.0,0.0,27.0,0
29,206470,22046,434.80780489999995,0.5750915750915745,0.31868131868131866,10.172413793103448,21.647783251231527,142.58620689655172,6024.536945812807,2.8620689655172415,6024.536945812807,28.732120402566053,6024.536945812807,4.0,2.0,23.0,8.0,0.0,21.0,0
35,375853,34783,577.3372028833332,1.3726495726495738,0.38461538461538464,10.4,99.65882352941178,358.1714285714286,65913.91092436975,6.571428571428571,65913.91092436975,31.114946698202953,65913.91092436975,6.0,5.0,24.0,13.0,21.0,1.0,0
50,258240,33254,542.1029163041666,3.361416361416365,0.5494505494505495,12.82,154.19142857142856,377.18,63931.415918367355,-0.48,63931.415918367355,24.268615091835258,63931.415918367355,2.0,4.0,44.0,10.0,40.0,0.0,0
48,383306,34368,590.6203241374999,1.6964590964591035,0.5274725274725275,10.6875,474.68750000000006,351.1041666666667,42353.37189716312,2.2708333333333335,42353.37189716312,36.71937901300563,42353.37189716312,2.0,13.0,33.0,16.0,8.0,24.0,0
50,547162,49359,864.7365280124998,2.472527472527476,0.5494505494505495,32.22,13656.991428571428,470.26,85631.05346938774,2.68,85631.05346938774,36.30903611593391,85631.05346938774,5.0,20.0,25.0,21.0,15.0,14.0,0
83,773471,81849,1247.0374918583336,3.1699633699633742,0.9120879120879121,20.481927710843372,3519.374669409342,420.10843373493975,43162.48809873642,2.0481927710843375,43162.48809873642,29.76709400510894,43162.48809873642,11.0,18.0,54.0,22.0,55.0,6.0,0
43,460392,41389,754.0937315625,4.674236874236879,0.4725274725274725,15.0,840.1904761904761,354.86046511627904,33196.45625692137,3.627906976744186,33196.45625692137,33.233812215796526,33196.45625692137,11.0,5.0,27.0,19.0,11.0,13.0,0
19,75963,12619,198.8318736833333,0.9670329670329655,0.2087912087912088,8.105263157894736,46.5438596491228,168.68421052631578,7803.783625730991,2.473684210526316,7803.783625730991,21.493768220066183,7803.783625730991,0.0,1.0,18.0,5.0,7.0,7.0,0
47,381486,34870,647.4827909375,3.6080586080586095,0.5164835164835165,11.212765957446809,431.3885291396853,241.4255319148936,81312.94542090657,8.063829787234043,81312.94542090657,35.5752057629691,81312.94542090657,3.0,11.0,33.0,11.0,27.0,9.0,0
32,232892,21904,441.08342063749996,3.1638583638583784,0.3516483516483517,17.4375,4172.576612903225,213.15625,11274.523185483875,1.84375,11274.523185483875,32.683692097085824,11274.523185483875,3.0,5.0,24.0,11.0,1.0,20.0,0
33,252374,28573,463.5089821833334,3.85592185592184,0.3626373626373626,8.454545454545455,121.5681818181818,264.030303030303,17391.717803030304,2.9393939393939394,17391.717803030304,25.63033371914973,17391.717803030304,5.0,2.0,26.0,16.0,12.0,5.0,0
35,174394,27693,380.5796554708334,1.0837606837606872,0.38461538461538464,18.2,1061.2235294117645,230.11428571428573,13758.927731092437,2.085714285714286,13758.927731092437,21.615832192301788,13758.927731092437,1.0,5.0,29.0,1.0,34.0,0.0,0
